conglome,vivienda,hogar,result,nbi1,nbi2,nbi3,nbi4,nbi5
5748,69,11,1,0,0,0,0,0
5748,85,11,1,0,0,0,0,0
5748,100,11,1,0,0,0,0,0
5749,9,11,1,0,0,0,0,0
5749,22,11,1,0,0,0,0,0
5749,36,11,1,0,0,0,0,0
5749,89,11,2,0,0,0,0,0
5766,13,11,1,0,0,0,0,0
5766,14,11,1,1,0,0,0,0
5766,15,11,1,0,0,0,0,0
5766,16,11,1,0,0,0,0,0
5766,173,11,1,1,0,0,0,0
5766,175,11,1,1,0,0,0,0
5766,176,11,1,0,0,0,0,0
5772,8,11,1,0,0,0,0,0
5772,30,11,1,0,0,0,0,0
5772,41,11,1,0,0,0,0,0
5772,72,11,1,0,0,0,0,0
5772,91,11,1,0,0,0,0,0
5772,102,11,1,0,0,0,0,0
5772,122,11,1,0,0,0,0,0
5775,53,11,1,1,0,1,0,0
5775,55,11,1,0,0,0,0,0
5775,148,11,1,1,0,0,0,0
5775,149,11,1,0,0,1,1,0
5775,150,11,1,0,0,0,0,0
5775,151,11,1,1,0,0,0,0
5778,53,11,1,0,0,0,0,0
5778,54,11,1,1,0,0,0,0
5778,56,11,1,1,0,0,0,0
5778,138,11,1,0,0,0,0,0
5778,139,11,1,0,0,0,0,0
5778,143,11,1,1,0,0,0,0
5787,7,11,1,0,0,0,0,0
5787,8,11,1,1,0,0,0,0
5787,142,11,1,0,0,0,0,0
5787,143,11,1,1,0,0,0,0
5787,149,11,1,0,0,0,0,0
5787,150,11,1,1,0,0,0,0
5787,152,11,1,0,0,0,0,0
5787,153,11,1,0,0,0,0,0
5795,12,11,1,0,0,0,0,0
5795,14,11,1,0,0,0,0,0
5795,15,11,1,0,0,0,0,0
5795,125,11,1,0,0,0,0,0
5795,126,11,1,0,0,0,0,0
5795,131,11,2,0,0,0,0,0
5795,133,11,1,0,0,0,0,0
5814,31,11,1,0,0,0,0,0
5814,160,11,1,0,0,0,0,0
5814,161,11,1,0,0,0,0,0
5814,176,11,1,0,0,0,0,0
5814,177,11,1,0,0,0,0,0
5814,178,11,1,0,0,0,0,0
5829,64,11,1,0,0,0,0,0
5829,66,11,1,0,0,0,0,0
5829,67,11,1,0,0,0,0,0
5829,152,11,1,0,0,0,0,0
5829,160,11,1,0,0,0,0,0
5838,4,11,1,0,0,0,0,0
5838,40,11,1,0,0,0,0,0
5838,76,11,1,0,0,0,0,0
5838,99,11,1,1,0,0,0,0
5838,111,11,1,1,0,1,0,0
5839,18,11,1,0,0,0,0,0
5839,30,11,1,0,0,0,0,0
5839,54,11,1,0,0,0,0,0
5839,65,11,2,0,0,0,0,0
5839,79,11,2,0,0,0,0,0
5839,90,11,2,0,0,0,0,0
5842,100,11,1,0,0,0,0,0
5842,101,11,1,0,0,0,0,0
5842,102,11,1,0,0,0,0,0
5842,104,11,1,0,0,0,0,0
5842,107,11,2,0,0,1,0,0
5844,4,11,1,0,0,0,0,0
5844,5,11,1,1,0,1,0,0
5844,6,11,1,0,0,0,0,0
5844,76,11,1,0,0,0,0,0
5844,78,11,1,0,0,1,0,0
5844,80,11,1,0,0,0,0,0
5849,7,11,1,0,0,0,0,0
5849,54,11,1,0,0,0,0,0
5849,66,11,1,0,0,0,0,0
5849,78,11,1,0,0,0,0,0
5849,100,11,1,0,0,0,0,0
5854,12,11,1,0,0,0,0,0
5854,30,11,1,0,0,0,0,0
5854,48,11,1,0,0,0,0,0
5854,66,11,1,0,1,0,0,0
5854,76,11,1,0,0,0,0,0
5854,85,11,1,0,0,0,0,0
5861,37,11,1,0,0,0,0,0
5861,106,11,1,0,0,0,0,0
5863,17,11,1,0,0,0,0,0
5863,40,11,1,0,0,0,0,0
5863,51,11,1,0,0,0,0,0
5863,73,11,1,0,0,0,0,0
5882,30,11,1,0,0,0,0,0
5882,42,11,1,0,0,0,0,0
5882,64,11,1,0,0,0,0,0
5882,76,11,1,0,0,0,0,0
5882,97,11,1,0,0,0,0,0
5885,15,11,1,0,0,0,0,0
5885,52,11,1,0,0,0,0,0
5885,71,11,1,0,0,0,0,0
5885,87,11,1,0,0,0,0,0
5885,161,11,1,0,0,0,0,0
5886,24,11,1,0,0,0,0,0
5886,40,11,1,0,0,0,0,0
5886,59,11,1,0,0,1,0,0
5886,94,11,1,0,0,0,0,0
5886,104,11,1,0,0,0,0,0
5886,147,11,1,0,0,0,0,0
5888,2,11,1,0,0,0,0,0
5888,17,11,1,0,0,0,0,0
5888,58,11,1,0,0,0,0,0
5888,84,11,1,0,0,0,0,0
5888,109,11,1,0,0,0,0,0
5892,78,11,1,0,0,0,0,0
5892,104,11,1,0,0,0,0,0
5892,151,11,1,0,0,0,0,0
5892,177,11,1,0,0,0,0,0
5893,11,11,1,0,0,0,0,0
5893,22,11,1,0,0,0,0,0
5893,44,11,1,0,0,0,0,0
5893,57,11,1,0,0,0,0,0
5893,66,11,1,0,0,0,0,0
5893,78,11,1,0,0,0,0,0
5906,13,11,1,0,0,0,0,0
5906,36,11,1,0,0,0,0,0
5906,71,11,1,0,0,0,0,0
5906,92,11,1,0,0,0,0,0
5908,19,11,1,0,0,0,0,0
5908,20,11,1,0,0,0,0,0
5908,67,11,1,1,0,0,0,0
5908,68,11,1,1,0,0,0,0
5908,69,11,1,0,0,0,0,0
5923,42,11,1,0,0,0,0,0
5923,44,11,1,0,0,0,0,0
5923,45,11,1,0,0,0,0,0
5923,46,11,1,1,0,0,0,0
5923,123,11,1,0,0,0,0,0
5923,124,11,2,0,0,0,0,0
5923,125,11,1,0,0,0,0,0
5923,126,11,1,0,0,0,0,0
5924,1,11,1,0,0,1,0,0
5924,74,11,1,0,0,0,0,0
5924,101,11,1,0,0,0,0,0
5924,103,11,1,0,1,1,0,0
5924,120,11,1,0,0,0,0,0
5924,131,11,1,0,0,0,0,0
5942,6,11,1,0,0,0,0,0
5942,7,11,1,0,0,0,0,0
5942,9,11,1,0,1,0,0,0
5942,35,11,1,0,0,0,0,0
5942,36,11,1,0,0,0,0,0
5942,37,11,1,0,0,0,0,0
5942,43,11,1,0,0,0,0,0
5942,44,11,1,0,0,0,0,0
5944,26,11,1,0,0,0,0,0
5944,27,11,1,0,0,0,0,0
5944,32,11,1,0,0,1,0,0
5944,135,11,1,0,0,1,0,0
5944,136,11,1,0,0,0,0,0
5944,137,11,1,0,0,0,0,0
5944,140,11,1,0,0,0,0,0
5945,15,11,1,0,0,1,0,0
5945,17,11,1,0,0,0,0,0
5945,19,11,1,0,0,1,0,0
5945,22,11,1,0,0,0,0,0
5945,85,11,1,0,0,0,0,0
5945,87,11,1,0,0,1,0,0
5945,88,11,1,0,1,1,0,1
5945,98,11,1,0,0,0,0,0
5949,89,11,1,0,0,0,0,0
5949,90,11,1,0,0,0,0,0
5949,92,11,1,1,0,0,0,0
5949,235,11,1,0,0,0,0,0
5949,239,11,1,0,0,0,0,0
5949,240,11,1,0,1,0,0,0
5949,242,11,1,0,0,0,0,0
5951,30,11,1,0,0,0,0,0
5951,72,11,1,0,0,0,0,0
5951,86,11,1,0,0,0,0,0
5951,113,11,1,0,0,0,0,0
5951,127,11,1,0,0,0,0,0
5951,153,11,1,0,0,0,0,0
5952,10,11,1,0,0,0,0,0
5952,11,11,1,0,0,0,0,0
5952,13,11,1,0,0,0,0,0
5952,72,11,1,0,0,0,0,0
5952,73,11,1,0,0,0,0,0
5952,75,11,1,0,0,0,0,0
5962,97,11,1,0,0,0,0,0
5962,99,11,1,0,0,0,0,0
5962,100,11,1,0,0,0,0,0
5962,209,11,1,0,0,0,0,0
5962,212,11,1,0,0,0,0,0
5962,215,11,1,0,0,0,0,0
5962,216,11,1,0,0,0,0,0
5963,98,11,1,0,0,0,0,0
5963,99,11,1,0,0,0,0,0
5963,100,11,1,0,0,0,0,0
5963,101,11,1,0,0,0,0,0
5963,212,11,1,0,0,0,0,0
5963,214,11,1,0,0,0,0,0
5963,216,11,1,0,0,0,0,0
5972,25,11,1,0,0,0,0,0
5972,26,11,1,0,0,0,0,0
5972,27,11,1,0,0,0,0,0
5972,28,11,1,0,0,0,0,0
5972,174,11,1,0,0,0,0,0
5972,175,11,1,0,0,0,0,0
5972,178,11,1,0,0,0,0,0
5978,64,11,1,0,0,0,0,0
5978,168,11,1,0,0,0,0,0
5978,169,11,1,0,0,0,0,1
5978,170,11,1,0,0,0,0,0
5978,176,11,1,0,0,0,0,0
5978,177,11,1,0,0,0,0,0
5980,55,11,1,0,0,0,0,0
5980,56,11,1,0,0,0,0,0
5980,58,11,1,0,0,0,0,0
5980,59,11,1,0,0,0,0,0
5980,157,11,1,0,0,0,0,0
5980,169,11,1,0,0,0,0,0
5989,1,11,1,0,0,0,0,0
5989,8,11,1,0,0,0,0,0
5989,9,11,1,0,0,0,0,0
5989,84,11,1,0,0,0,0,0
5989,85,11,1,0,0,0,0,0
5989,87,11,1,0,0,0,0,0
5989,88,11,1,0,0,0,0,0
5989,89,11,1,0,0,0,0,0
5990,5,11,1,0,0,0,0,0
5990,16,11,1,0,0,0,0,0
5990,21,11,1,0,0,0,0,0
5990,29,11,1,0,0,0,0,0
5990,33,11,1,0,0,0,0,0
5990,42,11,2,0,0,0,0,0
5990,49,11,1,0,0,0,0,0
5990,57,11,1,0,0,0,0,0
5996,90,11,1,0,0,0,0,0
5996,91,11,1,0,0,0,0,0
5996,93,11,1,0,0,0,0,0
5996,235,11,1,0,0,0,0,0
5996,236,11,1,0,0,1,0,0
5996,240,11,1,0,0,0,0,0
5998,21,11,1,0,0,0,0,0
5998,22,11,1,0,0,0,0,0
5998,23,11,1,0,0,0,0,0
5998,112,11,1,0,0,1,0,0
5998,113,11,1,0,0,1,0,0
5998,114,11,1,0,0,1,0,0
5998,119,11,1,0,0,0,0,0
5999,39,11,1,0,0,0,0,0
5999,40,11,1,0,0,0,0,0
5999,45,11,1,0,0,0,0,0
5999,117,11,1,0,0,0,0,0
5999,118,11,1,0,0,0,0,0
5999,119,11,1,0,0,0,0,0
5999,120,11,1,0,0,0,0,0
6011,3,11,1,0,0,0,0,0
6011,8,11,1,0,0,0,0,0
6011,16,11,1,0,0,0,0,0
6011,23,11,1,0,0,0,0,0
6011,31,11,1,0,0,0,0,0
6011,46,11,1,0,0,0,0,0
6011,56,11,1,0,0,0,0,0
6011,66,11,1,0,0,0,0,0
6012,29,11,1,0,0,0,0,0
6012,30,11,1,0,0,0,0,0
6012,31,11,1,0,0,0,0,0
6012,140,11,1,0,0,0,0,0
6012,145,11,1,0,0,0,0,0
6012,148,11,1,0,0,0,0,0
6012,149,11,1,0,0,0,0,0
6012,155,11,1,0,0,0,0,0
6014,101,11,1,0,0,0,0,0
6014,102,11,1,0,0,0,0,0
6014,103,11,1,1,0,0,0,0
6014,105,11,1,0,0,0,0,0
6014,268,11,1,0,0,0,0,0
6014,270,11,1,1,0,0,0,0
6014,271,11,1,0,0,0,0,0
6029,7,11,2,0,0,0,0,0
6029,35,11,1,0,0,0,0,0
6029,50,11,1,0,0,0,0,0
6029,77,11,2,0,0,0,0,0
6029,92,11,1,0,0,0,0,0
6029,119,11,2,0,0,0,0,0
6032,10,11,1,0,0,0,0,0
6032,41,11,1,0,0,0,0,0
6032,57,11,2,0,0,0,0,0
6032,87,11,1,1,0,0,0,0
6032,102,11,1,0,0,0,0,0
6032,131,11,1,1,0,0,0,0
6033,14,11,1,0,0,0,0,0
6033,24,11,1,0,0,0,0,0
6033,53,12,2,0,0,0,0,0
6033,64,11,1,0,0,0,0,1
6033,78,11,2,0,0,0,0,0
6033,93,11,1,0,0,0,0,0
6054,31,11,1,0,0,0,0,0
6054,49,11,1,0,0,0,0,0
6054,125,11,2,0,0,0,0,0
6058,12,11,1,0,0,0,0,0
6058,30,11,2,0,0,0,0,0
6058,48,11,1,0,0,0,0,0
6058,100,11,1,0,0,0,0,0
6058,118,11,2,0,0,0,0,0
6068,3,11,1,0,0,0,0,0
6068,29,11,2,0,0,0,0,0
6068,41,11,1,0,0,0,0,0
6068,54,11,2,0,0,0,0,0
6068,80,11,2,0,0,0,0,0
6069,21,11,1,0,0,0,0,0
6069,35,11,1,0,0,0,0,0
6069,61,11,2,0,0,0,0,0
6069,74,11,2,0,1,0,0,0
6069,90,11,2,0,0,0,0,0
6069,101,11,1,0,0,0,0,0
6078,13,11,1,0,0,0,0,0
6078,22,11,2,0,0,0,0,0
6078,52,11,1,0,0,0,0,0
6079,40,11,1,0,0,0,0,0
6079,105,11,2,0,0,0,0,0
6079,128,11,1,0,0,0,0,0
6079,150,11,2,0,0,0,0,0
6079,192,11,2,1,0,0,0,0
6083,17,11,2,0,0,0,0,0
6083,72,11,2,0,0,0,0,0
6083,130,11,2,0,0,0,0,0
6083,157,11,2,0,0,0,0,0
6091,3,11,2,0,0,0,0,0
6091,32,11,1,0,0,0,0,0
6091,61,11,2,0,0,0,0,0
6091,90,12,1,0,0,0,0,0
6091,90,22,2,0,0,0,0,0
6091,105,11,2,0,0,0,0,0
6091,118,11,1,0,0,0,0,0
6091,133,11,2,0,0,0,0,0
6092,56,11,1,0,0,0,0,0
6092,78,11,2,0,0,0,0,0
6092,100,11,2,0,0,0,0,0
6092,123,11,2,0,0,0,0,0
6092,167,11,1,0,0,0,0,0
6092,232,11,2,0,0,0,0,0
6099,19,11,2,0,0,0,0,0
6099,35,11,2,0,0,0,0,0
6099,49,11,2,0,0,0,0,0
6099,95,11,2,0,0,0,0,0
6099,122,11,2,0,0,0,0,0
6100,17,11,2,0,0,0,0,0
6100,61,11,1,0,0,0,0,0
6100,140,11,2,0,0,0,0,0
6100,158,11,2,0,0,0,0,0
6114,16,11,2,0,0,0,0,0
6114,50,11,1,0,0,0,0,0
6114,69,11,1,0,0,0,0,0
6114,103,11,2,0,0,0,0,0
6114,121,11,1,0,0,0,0,0
6114,155,11,1,0,0,0,0,0
6115,72,11,1,0,0,0,0,0
6115,88,11,2,0,0,0,0,0
6115,107,11,2,0,0,0,0,0
6115,127,11,2,0,0,0,0,0
6132,10,11,1,0,0,0,0,0
6132,61,11,2,0,0,0,0,0
6132,72,11,2,0,0,0,0,0
6132,102,11,2,0,0,0,0,0
6132,111,11,1,0,0,0,0,0
6137,52,11,1,0,0,0,0,0
6137,85,11,2,0,0,0,0,0
6137,121,11,1,0,0,0,0,0
6137,136,11,2,0,0,0,0,0
6138,1,11,2,0,0,0,0,0
6138,22,12,2,0,0,0,0,0
6138,22,22,2,0,0,0,0,0
6138,59,11,1,0,0,0,0,0
6143,20,11,2,0,0,0,0,0
6143,41,11,2,0,0,0,0,0
6143,82,11,1,0,0,0,0,0
6143,104,11,2,0,0,0,0,0
6143,144,11,2,0,0,0,0,0
6143,183,11,1,0,0,0,0,0
6143,204,11,2,0,0,0,0,0
6152,13,11,2,0,0,0,0,0
6152,30,11,1,0,0,0,0,0
6152,62,11,2,0,0,0,0,0
6152,91,11,1,0,0,0,0,0
6153,10,11,2,0,0,0,0,0
6153,31,11,1,0,0,0,0,0
6153,53,11,2,0,0,0,0,0
6153,76,11,2,0,0,0,0,0
6153,97,11,2,0,0,0,0,0
6153,118,11,1,0,0,0,0,0
6173,20,11,2,0,0,0,0,0
6173,90,11,1,0,0,0,0,0
6173,107,11,2,0,0,0,0,0
6173,140,11,2,0,0,0,0,0
6173,157,11,1,0,0,0,0,0
6175,45,11,1,0,0,0,0,0
6175,75,11,1,0,0,0,0,0
6175,116,11,2,0,0,0,0,0
6175,131,11,1,0,0,0,0,0
6179,17,11,2,0,0,0,0,0
6179,76,11,1,0,0,0,0,0
6179,116,11,1,0,0,0,0,0
6179,135,11,1,0,0,0,0,0
6180,75,11,1,0,0,0,0,0
6180,168,11,1,0,0,0,0,0
6186,70,11,1,0,0,0,0,0
6186,95,11,1,0,0,0,0,0
6193,7,11,1,0,0,0,0,0
6193,28,11,1,0,1,0,0,0
6193,38,11,2,0,0,0,0,0
6193,48,11,1,0,0,0,0,0
6193,59,11,1,0,0,0,0,0
6194,9,11,1,0,0,0,0,0
6194,37,11,1,0,0,0,0,0
6194,51,11,1,0,0,0,0,0
6194,64,11,1,0,0,0,0,0
6194,77,11,1,0,0,0,0,0
6194,117,11,2,0,0,0,0,0
6195,30,11,1,0,0,0,0,0
6195,106,11,1,0,0,0,0,0
6195,128,11,2,0,0,0,0,0
6198,44,11,1,0,0,0,0,0
6198,71,11,1,0,0,0,0,0
6198,99,11,1,0,0,0,0,0
6198,152,11,1,0,0,0,0,0
6198,179,11,1,0,0,0,0,0
6201,115,11,1,0,0,0,0,0
6201,173,11,1,0,0,0,0,0
6201,192,11,1,0,0,0,0,0
6201,211,11,1,0,0,0,0,0
6207,39,11,1,0,0,0,0,0
6207,66,11,1,0,0,0,0,0
6207,79,11,1,0,0,0,0,0
6207,93,11,1,0,0,0,0,0
6209,18,11,1,0,0,0,0,0
6209,89,11,1,0,0,0,0,0
6209,142,11,2,0,0,0,0,0
6209,160,11,1,0,0,0,0,0
6211,9,11,1,0,0,0,0,0
6211,26,11,1,0,0,0,0,0
6211,61,11,1,1,0,0,0,0
6214,16,11,1,0,0,0,0,0
6214,78,11,1,0,0,0,0,0
6214,118,11,1,0,0,0,0,0
6222,2,11,1,0,0,0,0,0
6222,10,11,1,0,0,0,0,0
6222,49,11,1,0,0,0,0,0
6222,72,11,1,0,0,0,0,0
6230,5,11,1,0,0,0,0,0
6230,33,11,1,0,0,0,0,0
6230,45,11,1,0,0,0,0,0
6230,69,11,1,0,0,0,0,0
6230,82,11,1,0,0,0,0,0
6230,106,11,1,0,0,0,0,0
6235,14,11,1,0,0,0,0,0
6235,38,11,1,0,0,0,0,0
6235,62,11,1,0,0,0,0,0
6235,86,11,1,0,0,0,0,0
6235,134,11,1,0,0,0,0,0
6235,158,11,1,0,0,0,0,0
6244,17,11,1,0,0,0,0,0
6244,27,11,1,0,0,0,1,0
6244,61,11,1,0,0,0,0,0
6244,73,11,1,0,0,0,1,0
6244,95,11,1,0,0,0,0,0
6254,59,11,1,0,0,0,0,0
6254,78,11,1,0,0,0,0,0
6255,14,11,1,0,0,0,0,0
6255,36,11,1,0,0,0,0,0
6255,57,11,1,0,0,0,0,0
6255,70,11,1,0,0,0,0,0
6255,80,11,1,0,0,0,0,0
6255,92,11,1,0,0,0,0,0
6271,33,11,1,0,0,0,0,0
6271,35,11,1,0,1,0,0,0
6271,55,11,1,0,0,0,0,0
6271,57,11,1,0,0,0,0,0
6271,58,11,1,0,0,0,0,0
6271,60,11,1,0,0,0,0,0
6288,80,11,1,0,0,0,0,0
6288,81,11,1,0,0,0,0,0
6288,162,11,1,0,0,0,0,0
6288,166,11,1,0,1,0,0,0
6288,167,11,1,0,0,0,0,0
6288,171,11,1,0,0,0,0,0
6288,172,11,1,0,0,0,0,0
6289,59,11,1,0,0,0,0,0
6289,63,11,1,0,0,0,0,0
6289,163,11,1,0,0,0,0,0
6289,165,11,1,0,0,0,0,0
6289,167,11,1,0,0,0,0,0
6289,169,11,1,0,0,0,0,0
6289,173,11,1,0,0,0,0,0
6298,24,11,1,0,0,0,0,0
6298,28,11,1,0,0,0,0,0
6298,30,11,1,0,0,0,0,0
6298,88,11,1,0,0,1,0,0
6298,91,11,1,0,0,1,0,0
6298,93,11,1,0,0,0,0,0
6298,94,11,1,0,0,0,0,0
6302,1,11,1,0,0,0,0,0
6302,21,11,1,0,0,0,0,0
6302,33,11,1,0,0,0,0,0
6302,52,11,1,0,0,0,0,0
6302,62,11,1,0,0,0,0,0
6302,79,11,1,0,0,0,0,0
6302,91,11,1,0,0,0,0,0
6304,32,11,1,0,0,0,0,0
6304,34,11,1,0,0,0,0,0
6304,35,11,1,0,0,0,0,0
6304,129,11,1,0,0,0,0,0
6304,133,11,1,0,0,0,0,0
6304,135,11,1,0,0,0,0,0
6306,6,11,1,0,0,0,0,0
6306,7,11,1,0,0,0,0,0
6306,10,11,1,0,0,0,0,0
6306,78,11,1,0,0,0,0,0
6306,80,11,1,0,0,0,0,0
6306,82,11,1,0,0,0,0,0
6306,84,11,1,0,0,0,0,0
6306,85,11,1,0,0,0,0,0
6314,34,11,1,0,0,0,0,0
6314,35,11,1,0,0,0,0,0
6314,36,11,1,0,0,0,0,0
6314,37,11,1,0,0,0,0,0
6314,174,11,1,0,0,0,0,0
6314,175,11,1,0,0,0,0,0
6314,183,11,1,0,0,1,0,0
6314,189,11,1,0,0,0,0,0
6315,19,11,1,0,0,0,0,0
6315,20,11,1,0,0,0,0,0
6315,21,11,1,0,0,0,0,0
6315,107,11,1,0,0,0,0,0
6315,108,11,1,0,0,0,0,0
6315,111,11,1,0,0,0,0,0
6322,25,11,1,0,0,0,0,0
6322,28,11,1,0,0,0,0,0
6322,31,11,1,0,0,0,0,0
6322,159,11,1,0,0,1,0,0
6322,160,11,1,0,0,0,0,0
6322,166,11,1,0,0,0,0,0
6324,34,11,1,0,0,1,0,0
6324,36,11,1,0,0,1,0,0
6324,157,11,1,0,1,1,0,0
6324,159,11,1,0,0,0,0,0
6324,166,11,1,0,0,1,0,0
6324,168,11,1,0,0,1,0,0
6324,171,11,1,0,0,0,0,0
6342,2,11,1,0,0,0,0,0
6342,4,11,1,0,0,0,0,0
6342,6,11,1,0,0,0,0,0
6342,7,11,1,0,0,0,0,0
6342,83,11,1,0,0,0,0,0
6342,86,11,1,0,0,0,0,0
6342,88,11,1,0,0,0,0,0
6342,89,11,2,0,0,0,0,0
6345,1,11,1,0,0,0,0,0
6345,5,11,1,0,0,0,0,0
6345,67,11,1,0,0,0,0,0
6345,68,11,1,0,0,0,0,0
6345,70,11,1,0,0,0,0,0
6345,75,11,1,0,0,0,0,0
6345,76,11,1,0,0,0,0,0
6361,14,11,1,0,0,0,0,0
6361,30,11,1,0,0,0,0,0
6361,46,11,1,0,0,0,0,0
6361,62,11,1,0,0,0,0,0
6361,138,11,1,0,0,0,0,0
6362,93,11,1,0,0,0,0,0
6362,132,11,1,0,0,0,0,0
6362,145,11,1,0,0,0,0,0
6362,166,11,1,0,0,0,0,0
6363,10,11,1,0,0,0,0,0
6363,26,11,1,0,0,0,0,0
6363,60,11,1,0,0,0,0,0
6363,75,11,1,0,0,0,1,0
6363,107,11,1,0,0,0,0,0
6363,122,11,1,0,0,0,0,0
6374,26,11,1,0,0,0,0,0
6374,72,11,1,0,0,0,0,0
6374,86,11,1,0,0,0,0,0
6374,102,11,1,0,0,0,0,0
6376,11,11,1,0,0,0,0,0
6376,20,11,1,0,0,0,0,0
6376,53,11,1,0,0,0,0,0
6376,75,11,1,0,0,0,0,0
6379,6,11,1,0,0,0,0,0
6379,34,11,1,0,0,0,0,0
6379,48,11,1,0,0,0,1,0
6379,89,11,1,0,0,0,0,0
6379,114,11,1,0,0,0,0,0
6382,39,11,1,0,0,0,0,0
6382,63,11,1,0,0,0,0,0
6382,74,11,1,0,0,0,0,0
6382,87,11,1,0,0,0,0,0
6401,28,11,1,0,0,1,0,0
6401,34,11,1,0,0,0,0,0
6401,37,11,1,0,0,0,0,0
6401,360,11,1,0,0,0,0,0
6401,366,11,1,0,0,1,0,0
6401,367,11,1,0,0,0,0,0
6401,368,11,1,0,0,1,0,0
6416,5,11,1,0,0,0,0,0
6416,8,11,1,1,0,1,0,0
6416,129,11,1,0,0,0,0,0
6416,130,11,1,0,0,0,0,0
6416,138,11,1,0,0,0,0,0
6416,139,11,1,0,0,0,0,0
6417,69,11,1,1,0,0,0,0
6417,199,11,1,0,0,0,0,0
6417,203,11,1,0,0,0,0,0
6417,205,11,1,0,0,0,0,0
6417,206,11,1,0,0,0,0,0
6417,214,11,1,0,0,0,0,0
6417,215,11,1,0,0,0,0,0
6417,217,11,1,0,1,0,0,0
6432,11,11,1,0,0,0,0,0
6432,12,11,1,0,0,0,0,0
6432,32,11,1,0,0,0,0,0
6432,34,11,1,0,0,0,0,0
6432,35,11,1,0,0,0,0,0
6432,36,11,1,0,0,0,0,0
6432,40,11,1,0,0,0,0,0
6445,19,11,1,0,0,0,0,0
6445,24,11,1,0,0,0,0,0
6445,28,11,1,0,0,0,0,0
6445,136,11,1,0,0,0,0,0
6445,139,11,1,0,0,0,0,0
6452,38,11,1,0,0,0,0,0
6452,41,11,1,0,0,0,0,0
6452,84,11,1,0,0,0,0,0
6452,90,11,1,0,0,0,0,0
6452,92,11,1,0,0,0,0,0
6452,96,11,1,0,0,0,0,0
6452,98,11,1,0,0,0,0,0
6452,99,11,1,0,0,0,0,0
6458,20,11,1,0,0,0,0,0
6458,26,11,1,0,0,1,0,0
6458,67,11,1,0,0,0,0,0
6458,68,11,1,0,0,0,0,0
6458,69,11,1,0,0,0,0,0
6458,70,11,1,0,0,0,0,0
6458,72,11,1,0,0,0,0,0
6458,73,11,1,0,0,0,0,0
6462,49,11,1,0,0,0,0,0
6462,50,11,1,0,0,0,0,0
6462,53,11,1,0,0,0,0,0
6462,157,11,1,0,0,0,0,0
6462,164,11,1,0,0,0,0,0
6462,165,11,1,0,0,0,0,0
6462,167,11,1,0,0,0,0,0
6462,169,11,1,0,0,0,0,0
6463,22,11,1,0,0,1,0,0
6463,26,11,1,0,0,0,0,0
6463,27,11,1,0,0,0,0,0
6463,108,11,1,1,0,0,0,0
6463,109,11,1,0,0,1,0,0
6463,119,11,1,0,0,1,0,0
6463,120,11,1,1,0,1,0,0
6466,12,11,1,0,0,0,0,0
6466,13,11,1,0,0,0,0,0
6466,75,11,1,1,0,0,0,0
6466,76,11,1,1,0,1,0,0
6466,77,11,1,1,0,0,0,0
6469,1,11,1,0,0,0,0,0
6469,22,11,1,0,0,0,0,0
6469,23,11,1,0,0,0,0,0
6469,213,11,1,0,0,0,0,0
6469,215,11,1,0,0,0,0,0
6469,216,11,1,0,0,0,0,0
6469,217,11,1,1,0,1,0,0
6472,5,11,1,0,0,0,0,0
6472,11,11,1,0,0,0,0,0
6472,16,11,1,0,0,0,0,0
6472,35,11,1,0,0,0,0,0
6472,54,11,1,0,0,0,0,0
6472,62,11,1,0,0,0,0,0
6483,3,11,1,0,0,0,0,0
6483,17,11,1,0,0,0,0,0
6483,25,11,1,0,0,0,0,0
6483,27,11,1,0,0,0,0,0
6483,274,11,1,0,0,0,0,0
6483,276,11,1,0,0,0,0,0
6483,297,11,1,0,0,0,0,0
6483,304,11,1,0,0,1,0,0
6487,62,11,1,0,0,0,0,0
6487,64,11,1,0,0,0,0,0
6487,171,11,1,0,0,0,0,0
6487,172,11,1,0,0,0,0,0
6487,183,11,1,0,0,0,0,0
6487,184,11,1,0,0,0,0,0
6487,185,11,1,0,0,0,0,0
6487,186,11,1,0,0,0,0,0
6489,28,11,1,0,0,1,0,0
6489,30,11,1,0,0,0,0,0
6489,31,11,1,0,0,0,0,0
6489,68,11,1,0,0,0,0,0
6489,69,11,1,0,0,0,0,0
6489,75,11,1,0,0,0,0,0
6489,76,11,1,0,0,0,0,0
6490,1,11,1,0,0,0,0,0
6490,6,11,1,0,0,1,0,0
6490,133,11,1,0,1,1,0,0
6490,135,11,1,1,0,0,0,0
6490,137,11,1,0,0,0,0,0
6490,141,11,1,1,0,1,0,0
6492,69,11,1,0,0,0,0,0
6492,144,11,1,0,0,0,0,0
6492,147,11,1,0,0,0,0,0
6492,148,11,1,1,0,0,0,0
6492,175,11,1,0,0,0,0,0
6492,183,11,1,0,0,0,0,0
6497,3,11,1,0,0,0,0,0
6497,14,11,1,0,0,0,0,0
6497,25,11,1,0,1,0,0,0
6497,58,11,1,0,0,0,0,0
6497,69,11,1,0,0,0,0,0
6497,90,11,1,0,0,0,0,0
6499,5,11,1,0,0,0,0,0
6499,27,11,1,0,0,0,0,0
6499,70,11,1,0,0,0,0,0
6499,91,11,1,0,0,0,0,0
6499,113,11,1,0,0,0,0,0
6499,155,11,1,0,0,0,0,0
6503,4,11,1,0,0,0,0,0
6503,22,11,1,0,0,0,0,0
