conglome,vivienda,hogar,mieperho,percepho,pobreza,gashog2d,inghog2d,ubigeo,dependientes,ingreso_prom_perceptor,diferencia_ingreso_gasto,pobreza_etiqueta,pobreza_binaria,result,nbi1,nbi2,nbi3,nbi4,nbi5
10447,49,11,2,2,3,25327.029296875,22050.166015625,40208,0,918.7569173177084,-3276.86328125,not poor,not poor,1,0,0,0,0,0
10447,70,11,3,3,3,30245.58203125,104545.421875,40208,0,2904.039496527778,74299.83984375,not poor,not poor,1,0,0,0,0,0
10695,3,11,1,1,3,15103.0966796875,25581.1953125,180301,0,2131.7662760416665,10478.0986328125,not poor,not poor,1,0,0,0,0,0
10695,14,11,2,2,3,25276.048828125,45813.45703125,180301,0,1908.89404296875,20537.408203125,not poor,not poor,1,0,0,0,0,0
10695,23,11,1,1,3,22743.4609375,39765.35546875,180301,0,3313.7796223958335,17021.89453125,not poor,not poor,1,0,0,0,0,0
10695,74,11,4,1,3,23672.611328125,44676.73046875,180301,3,3723.0608723958335,21004.119140625,not poor,not poor,1,0,0,0,0,0
10695,82,11,3,1,3,23424.4609375,31095.541015625,180301,2,2591.2950846354165,7671.080078125,not poor,not poor,1,0,0,0,0,0
11377,62,11,1,1,3,23714.908203125,46767.69140625,100605,0,3897.3076171875,23052.783203125,not poor,not poor,1,0,0,0,0,0
11377,427,11,3,2,3,15265.8056640625,11042.447265625,100605,1,460.1019694010417,-4223.3583984375,not poor,not poor,1,0,0,0,0,0
11377,428,11,2,1,3,27284.541015625,21814.80078125,100605,1,1817.9000651041667,-5469.740234375,not poor,not poor,1,0,0,0,0,0
11377,429,11,2,1,3,15608.5439453125,13120.9638671875,100605,1,1093.4136555989583,-2487.580078125,not poor,not poor,1,0,0,1,0,0
11377,430,11,4,2,3,23710.306640625,24928.01171875,100605,2,1038.6671549479167,1217.705078125,not poor,not poor,1,0,0,0,0,0
11377,432,11,5,4,3,41089.140625,34866.39453125,100605,1,726.3832194010416,-6222.74609375,not poor,not poor,1,0,0,0,0,0
11377,434,11,3,3,3,35442.51953125,33672.9140625,100605,0,935.3587239583334,-1769.60546875,not poor,not poor,1,1,0,1,0,0
11377,436,11,1,1,3,9585.81640625,9600.765625,100605,0,800.0638020833334,14.94921875,not poor,not poor,1,0,0,0,0,0
11380,97,11,4,3,3,33676.171875,117310.0625,221003,1,3258.612847222222,83633.890625,not poor,not poor,1,0,0,0,0,0
11380,98,11,4,3,3,24007.744140625,18838.38671875,221003,1,523.2885199652778,-5169.357421875,not poor,not poor,1,0,0,0,0,0
11380,99,11,3,2,3,15143.3046875,34024.2890625,221003,1,1417.6787109375,18880.984375,not poor,not poor,1,0,0,0,0,0
11380,102,11,8,5,3,34119.87109375,66932.6875,221003,3,1115.5447916666667,32812.81640625,not poor,not poor,1,1,0,0,0,0
11380,147,11,1,1,3,13248.72265625,16454.078125,221003,0,1371.1731770833333,3205.35546875,not poor,not poor,1,0,0,0,0,0
11380,150,11,3,3,3,16262.52734375,15339.9052734375,221003,0,426.1084798177083,-922.6220703125,not poor,not poor,1,0,0,0,0,0
11380,173,11,1,1,3,16158.7587890625,11392.650390625,221003,0,949.3875325520834,-4766.1083984375,not poor,not poor,1,0,0,0,0,0
11380,175,11,8,6,3,86802.4140625,127286.171875,221003,2,1767.863498263889,40483.7578125,not poor,not poor,1,0,0,0,0,0
15004,10,11,5,2,3,40831.6796875,49959.703125,10101,3,2081.654296875,9128.0234375,not poor,not poor,1,0,0,0,0,1
15004,26,11,1,1,3,35747.78125,33226.35546875,10101,0,2768.8629557291665,-2521.42578125,not poor,not poor,1,0,0,0,0,0
15004,55,11,2,2,3,32303.521484375,30084.0,10101,0,1253.5,-2219.521484375,not poor,not poor,1,0,0,0,0,0
15004,89,11,1,1,3,5654.32568359375,4872.73779296875,10101,0,406.0614827473958,-781.587890625,not poor,not poor,1,0,0,0,0,0
15004,102,11,1,1,3,12893.06640625,15447.4833984375,10101,0,1287.290283203125,2554.4169921875,not poor,not poor,1,0,0,0,0,0
15004,115,11,3,3,3,33328.44921875,55482.53515625,10101,0,1541.1815321180557,22154.0859375,not poor,not poor,1,0,0,0,0,0
15004,130,11,4,3,3,52744.125,70365.6171875,10101,1,1954.6004774305557,17621.4921875,not poor,not poor,1,0,0,0,0,0
15004,143,11,2,2,3,58477.02734375,111679.8359375,10101,0,4653.326497395833,53202.80859375,not poor,not poor,1,0,0,0,0,0
15012,2,11,4,3,3,21714.365234375,14694.2275390625,10101,1,408.17298719618054,-7020.1376953125,not poor,not poor,1,0,0,0,0,0
15012,4,11,4,3,3,38958.07421875,39887.53125,10101,1,1107.9869791666667,929.45703125,not poor,not poor,1,0,0,0,0,0
15012,8,11,4,2,3,32146.017578125,51888.78125,10101,2,2162.0325520833335,19742.763671875,not poor,not poor,1,0,0,0,0,0
15012,19,11,6,3,3,38076.578125,45773.53515625,10101,3,1271.487087673611,7696.95703125,not poor,not poor,1,1,0,0,0,0
15012,45,11,4,2,2,15415.2587890625,23503.689453125,10101,2,979.3203938802084,8088.4306640625,not extreme poor,poor,1,0,0,0,0,0
15012,59,11,3,1,2,10602.6220703125,19833.599609375,10101,2,1652.7999674479167,9230.9775390625,not extreme poor,poor,1,0,0,0,0,0
15040,35,11,4,3,2,16378.033203125,22185.91015625,10307,1,616.2752821180555,5807.876953125,not extreme poor,poor,1,0,0,0,0,0
15040,58,11,1,1,3,5464.68603515625,6734.228515625,10307,0,561.1857096354166,1269.54248046875,not poor,not poor,1,0,0,0,0,0
15040,79,11,5,4,3,42057.83984375,76253.234375,10307,1,1588.6090494791667,34195.39453125,not poor,not poor,2,0,0,0,0,0
15040,101,11,1,1,3,8882.1689453125,11490.1044921875,10307,0,957.5087076822916,2607.935546875,not poor,not poor,1,0,0,0,0,0
15040,122,11,1,1,3,6898.2451171875,7907.583984375,10307,0,658.96533203125,1009.3388671875,not poor,not poor,1,0,0,0,0,0
15040,164,11,7,2,3,40150.30078125,36003.59765625,10307,5,1500.14990234375,-4146.703125,not poor,not poor,1,0,1,0,0,0
15047,5,11,2,1,3,18925.607421875,39174.609375,10201,1,3264.55078125,20249.001953125,not poor,not poor,1,0,0,0,0,0
15047,17,11,3,2,3,20472.453125,27053.9140625,10201,1,1127.2464192708333,6581.4609375,not poor,not poor,1,0,0,0,0,0
15047,30,11,4,2,2,12373.470703125,14057.025390625,10201,2,585.7093912760416,1683.5546875,not extreme poor,poor,1,0,0,0,0,0
15047,42,11,4,4,3,42493.015625,60720.53125,10201,0,1265.0110677083333,18227.515625,not poor,not poor,1,0,0,0,0,0
15047,55,11,5,4,3,26459.9765625,34250.96484375,10201,1,713.561767578125,7790.98828125,not poor,not poor,1,0,0,0,0,0
15047,80,11,4,2,3,24327.19921875,34653.9453125,10201,2,1443.9143880208333,10326.74609375,not poor,not poor,1,0,1,0,0,0
15069,16,11,4,1,3,34468.6015625,41042.89453125,10701,3,3420.2412109375,6574.29296875,not poor,not poor,1,0,0,0,0,0
15069,34,11,1,1,3,7945.89208984375,7547.6611328125,10701,0,628.9717610677084,-398.23095703125,not poor,not poor,1,0,0,0,0,0
15069,52,11,3,2,3,26008.361328125,16787.08203125,10701,1,699.4617513020834,-9221.279296875,not poor,not poor,1,0,0,0,0,0
15069,88,11,6,3,3,95023.8515625,111389.453125,10701,3,3094.1514756944443,16365.6015625,not poor,not poor,1,0,0,0,0,0
15069,124,12,3,2,3,17965.037109375,26750.392578125,10701,1,1114.5996907552083,8785.35546875,not poor,not poor,1,0,0,0,0,0
15069,124,22,3,2,3,14443.494140625,33017.74609375,10701,1,1375.7394205729167,18574.251953125,not poor,not poor,1,0,0,0,0,0
15069,141,11,1,1,3,12528.443359375,15275.6962890625,10701,0,1272.9746907552083,2747.2529296875,not poor,not poor,1,0,0,0,0,0
15082,8,11,6,4,3,44163.859375,68065.1796875,10521,2,1418.0245768229167,23901.3203125,not poor,not poor,1,1,0,0,0,0
15082,10,11,2,2,3,24817.37109375,21760.9140625,10521,0,906.7047526041666,-3056.45703125,not poor,not poor,1,0,0,0,0,0
15082,11,11,1,1,3,10411.5048828125,27423.494140625,10521,0,2285.2911783854165,17011.9892578125,not poor,not poor,1,0,0,0,0,0
15082,13,11,5,4,3,31849.892578125,73597.3125,10521,1,1533.27734375,41747.419921875,not poor,not poor,1,1,0,0,0,0
15082,38,11,4,2,2,12043.6572265625,22457.4296875,10521,2,935.7262369791666,10413.7724609375,not extreme poor,poor,1,0,0,0,0,0
15082,39,11,8,4,3,32411.798828125,34950.6015625,10521,4,728.1375325520834,2538.802734375,not poor,not poor,1,0,0,0,0,0
15082,43,11,2,2,2,6441.52001953125,6171.0478515625,10521,0,257.1269938151042,-270.47216796875,not extreme poor,poor,1,0,0,0,0,0
15082,45,11,2,2,3,21965.931640625,14909.0087890625,10521,0,621.2086995442709,-7056.9228515625,not poor,not poor,1,0,0,0,0,0
15098,6,11,3,2,3,17616.951171875,39986.98046875,10506,1,1666.1241861979167,22370.029296875,not poor,not poor,1,0,0,0,0,0
15098,24,11,2,2,3,7362.0107421875,9527.2802734375,10506,0,396.9700113932292,2165.26953125,not poor,not poor,1,0,0,0,0,0
15098,32,11,1,1,3,9332.830078125,16423.5703125,10506,0,1368.630859375,7090.740234375,not poor,not poor,1,0,0,0,0,0
15098,50,11,4,4,2,9580.8251953125,13281.9736328125,10506,0,276.70778401692706,3701.1484375,not extreme poor,poor,1,0,0,0,0,0
15098,59,11,4,2,2,10340.0009765625,54080.06640625,10506,2,2253.3361002604165,43740.0654296875,not extreme poor,poor,1,0,0,0,0,0
15098,67,11,2,2,3,11679.2529296875,29301.240234375,10506,0,1220.885009765625,17621.9873046875,not poor,not poor,1,0,0,0,0,0
15098,76,11,4,3,1,8190.29052734375,18930.96484375,10506,1,525.8601345486111,10740.67431640625,extreme poor,poor,1,0,0,0,0,0
15098,85,11,4,3,3,25070.48046875,36733.1796875,10506,1,1020.3661024305555,11662.69921875,not poor,not poor,1,0,0,0,0,0
15102,13,11,5,2,1,9004.7626953125,9692.6396484375,10114,3,403.8599853515625,687.876953125,extreme poor,poor,1,1,0,0,0,0
15102,184,11,3,3,3,16975.853515625,16457.353515625,10114,0,457.1487087673611,-518.5,not poor,not poor,1,0,0,0,0,0
15102,190,11,2,2,2,6555.6865234375,10389.947265625,10114,0,432.9144694010417,3834.2607421875,not extreme poor,poor,1,0,0,0,0,0
15102,191,11,3,2,3,22128.044921875,24254.572265625,10114,1,1010.607177734375,2126.52734375,not poor,not poor,1,0,0,0,0,0
15102,192,11,3,3,3,16761.810546875,17885.0859375,10114,0,496.8079427083333,1123.275390625,not poor,not poor,1,0,0,0,0,0
15102,193,11,4,4,3,28143.921875,44514.05078125,10114,0,927.3760579427084,16370.12890625,not poor,not poor,1,0,0,0,0,0
15102,195,11,2,1,1,3886.34130859375,5071.76025390625,10114,1,422.6466878255208,1185.4189453125,extreme poor,poor,1,1,0,1,0,0
15102,196,11,3,1,1,6896.27490234375,8779.5869140625,10114,2,731.6322428385416,1883.31201171875,extreme poor,poor,1,0,0,0,0,0
15113,33,11,3,3,2,9685.359375,12823.0263671875,10205,0,356.19517686631946,3137.6669921875,not extreme poor,poor,1,1,0,0,0,0
15113,34,11,5,2,2,14534.568359375,19281.765625,10205,3,803.4069010416666,4747.197265625,not extreme poor,poor,1,1,0,0,0,0
15113,35,11,5,1,2,12597.92578125,13711.75,10205,4,1142.6458333333333,1113.82421875,not extreme poor,poor,1,0,0,0,0,1
15113,36,11,8,3,2,19839.931640625,21576.255859375,10205,5,599.3404405381945,1736.32421875,not extreme poor,poor,2,1,0,0,0,0
15113,213,11,6,2,1,11096.28125,12423.7568359375,10205,4,517.6565348307291,1327.4755859375,extreme poor,poor,1,1,1,0,0,1
15113,214,11,1,1,3,3913.3046875,5255.14453125,10205,0,437.9287109375,1341.83984375,not poor,not poor,1,1,0,0,0,0
15113,215,11,4,1,2,12771.1943359375,12870.6748046875,10205,3,1072.5562337239583,99.48046875,not extreme poor,poor,1,1,1,0,0,0
15113,216,11,1,1,3,7338.69140625,10066.1201171875,10205,0,838.8433430989584,2727.4287109375,not poor,not poor,1,1,0,0,0,0
15116,125,11,7,4,3,36183.68359375,34755.41796875,10602,3,724.0712076822916,-1428.265625,not poor,not poor,1,0,0,0,0,0
15116,126,11,4,2,3,14745.2587890625,32569.841796875,10602,2,1357.0767415364583,17824.5830078125,not poor,not poor,1,1,0,0,0,0
15116,127,11,6,4,3,41103.2265625,16397.220703125,10602,2,341.6087646484375,-24706.005859375,not poor,not poor,1,1,0,1,0,0
15116,294,11,4,2,3,21060.92578125,17835.546875,10602,2,743.1477864583334,-3225.37890625,not poor,not poor,1,0,0,0,0,0
15116,295,11,6,6,3,48236.3984375,29601.759765625,10602,0,411.13555230034723,-18634.638671875,not poor,not poor,1,0,0,0,0,0
15116,296,11,5,3,3,21641.501953125,35773.625,10602,2,993.7118055555555,14132.123046875,not poor,not poor,1,0,0,0,0,0
15116,297,11,4,3,2,9966.19140625,12458.326171875,10602,1,346.0646158854167,2492.134765625,not extreme poor,poor,1,0,0,0,0,0
15116,298,11,2,2,3,14159.8486328125,19863.9609375,10602,0,827.6650390625,5704.1123046875,not poor,not poor,1,0,0,0,0,0
15126,8,11,5,2,2,13890.8544921875,14689.4873046875,10604,3,612.0619710286459,798.6328125,not extreme poor,poor,1,0,0,0,0,0
15126,17,11,4,2,3,25160.408203125,30945.251953125,10604,2,1289.385498046875,5784.84375,not poor,not poor,1,0,1,0,0,0
15126,26,11,2,2,3,9485.900390625,9623.3486328125,10604,0,400.9728597005208,137.4482421875,not poor,not poor,1,0,0,0,0,0
15126,62,11,5,1,3,26333.091796875,17568.1484375,10604,4,1464.0123697916667,-8764.943359375,not poor,not poor,1,0,1,0,0,0
15126,70,11,2,2,3,9876.978515625,9773.556640625,10604,0,407.2315266927083,-103.421875,not poor,not poor,1,0,0,1,0,0
15126,79,11,2,2,3,23046.09375,36302.8046875,10604,0,1512.6168619791667,13256.7109375,not poor,not poor,1,0,0,0,0,0
15126,88,11,5,3,3,19733.166015625,17995.013671875,10604,2,499.8614908854167,-1738.15234375,not poor,not poor,1,0,0,0,0,0
15159,25,11,7,3,2,19557.8046875,13391.373046875,10403,4,371.9825846354167,-6166.431640625,not extreme poor,poor,1,0,0,0,0,0
15159,26,11,5,2,2,12408.7099609375,23864.943359375,10403,3,994.3726399739584,11456.2333984375,not extreme poor,poor,1,0,0,0,0,0
15159,27,11,8,3,2,22068.53515625,33769.34375,10403,5,938.0373263888889,11700.80859375,not extreme poor,poor,1,1,1,0,0,0
15159,28,11,8,4,2,22849.58984375,20294.34765625,10403,4,422.7989095052083,-2555.2421875,not extreme poor,poor,1,0,0,0,0,0
15159,115,11,1,1,2,3053.20581054688,10296.8515625,10403,0,858.0709635416666,7243.6457519531195,not extreme poor,poor,1,1,0,0,0,0
15159,116,11,8,4,3,35935.6484375,81873.1171875,10403,4,1705.68994140625,45937.46875,not poor,not poor,1,0,1,0,0,0
15159,117,11,7,3,1,11429.46875,12834.3642578125,10403,4,356.51011827256946,1404.8955078125,extreme poor,poor,1,0,0,0,0,0
15159,118,11,1,1,1,1991.19604492188,3180.03637695313,10403,0,265.00303141276083,1188.84033203125,extreme poor,poor,1,0,0,0,0,0
15177,26,11,6,3,3,31023.587890625,33315.84765625,10707,3,925.4402126736111,2292.259765625,not poor,not poor,1,0,0,0,0,0
15177,28,11,3,2,2,7247.74755859375,9336.7294921875,10707,1,389.0303955078125,2088.98193359375,not extreme poor,poor,1,0,0,0,0,0
15177,81,11,5,3,3,19673.7734375,27428.7890625,10707,2,761.9108072916666,7755.015625,not poor,not poor,1,0,0,0,0,0
15177,82,11,2,2,2,6591.6455078125,12274.9765625,10707,0,511.4573567708333,5683.3310546875,not extreme poor,poor,1,0,0,0,0,0
15177,83,11,6,2,2,21009.099609375,34078.2890625,10707,4,1419.9287109375,13069.189453125,not extreme poor,poor,1,0,0,0,0,0
15177,84,11,5,1,2,14986.1689453125,41010.09375,10707,4,3417.5078125,26023.9248046875,not extreme poor,poor,1,0,0,0,0,0
15177,86,11,4,2,3,15009.439453125,16040.94140625,10707,2,668.37255859375,1031.501953125,not poor,not poor,1,0,1,0,0,0
15177,93,11,1,1,3,4892.619140625,4780.365234375,10707,0,398.36376953125,-112.25390625,not poor,not poor,1,0,0,0,0,0
15182,77,11,5,2,2,14429.86328125,15601.349609375,10512,3,650.0562337239584,1171.486328125,not extreme poor,poor,1,0,0,0,0,0
15182,78,11,3,3,3,53367.80078125,402234.53125,10512,0,11173.181423611111,348866.73046875,not poor,not poor,1,0,0,0,0,0
15182,79,11,4,4,3,46951.56640625,152112.734375,10512,0,3169.0152994791665,105161.16796875,not poor,not poor,1,0,0,0,0,0
15182,164,11,4,2,1,7670.29248046875,5897.42529296875,10512,2,245.7260538736979,-1772.8671875,extreme poor,poor,1,0,0,0,0,0
15182,165,11,1,1,3,8115.255859375,14051.9990234375,10512,0,1170.9999186197917,5936.7431640625,not poor,not poor,1,0,0,0,0,0
15182,168,11,6,3,2,19630.69140625,72272.5390625,10512,3,2007.570529513889,52641.84765625,not extreme poor,poor,1,0,0,0,0,0
15182,169,11,5,2,3,29903.17578125,22113.736328125,10512,3,921.4056803385416,-7789.439453125,not poor,not poor,1,0,0,1,0,0
15182,171,11,2,1,3,17501.59765625,12641.1240234375,10512,1,1053.427001953125,-4860.4736328125,not poor,not poor,1,0,0,0,0,0
15223,15,11,4,4,3,27107.9140625,25825.384765625,21809,0,538.0288492838541,-1282.529296875,not poor,not poor,1,0,0,0,0,0
15223,24,11,3,2,3,41924.53125,65128.16796875,21809,1,2713.6736653645835,23203.63671875,not poor,not poor,1,0,0,0,0,0
15223,49,11,4,3,3,39596.27734375,29058.884765625,21809,1,807.1912434895834,-10537.392578125,not poor,not poor,1,0,0,0,0,0
15232,10,11,2,2,3,32643.638671875,16133.662109375,21801,0,672.2359212239584,-16509.9765625,not poor,not poor,1,0,0,0,0,0
15232,34,11,2,1,3,28790.490234375,26913.041015625,21801,1,2242.75341796875,-1877.44921875,not poor,not poor,1,0,0,0,0,0
15232,78,11,5,3,3,51552.58984375,42889.08984375,21801,2,1191.3636067708333,-8663.5,not poor,not poor,2,0,0,0,0,0
15232,102,12,2,2,3,35507.25,39949.4921875,21801,0,1664.5621744791667,4442.2421875,not poor,not poor,1,0,0,0,0,0
15232,102,22,4,2,3,77613.7578125,90011.1328125,21801,2,3750.4638671875,12397.375,not poor,not poor,1,0,0,0,0,0
15232,123,11,4,3,3,53528.7109375,66807.234375,21801,1,1855.7565104166667,13278.5234375,not poor,not poor,1,0,0,0,0,0
15232,147,11,2,2,3,70939.265625,59999.1484375,21801,0,2499.9645182291665,-10940.1171875,not poor,not poor,1,0,0,0,0,0
15235,1,11,4,1,3,28124.345703125,28345.576171875,21801,3,2362.13134765625,221.23046875,not poor,not poor,1,0,0,0,0,0
15235,13,11,2,2,3,31412.85546875,37014.34765625,21801,0,1542.2644856770833,5601.4921875,not poor,not poor,1,0,0,0,0,0
15235,26,11,1,1,3,21516.06640625,21192.23046875,21801,0,1766.0192057291667,-323.8359375,not poor,not poor,1,0,0,0,0,0
15235,38,11,3,2,3,43412.82421875,53166.55078125,21801,1,2215.27294921875,9753.7265625,not poor,not poor,1,0,0,0,0,0
15235,51,11,2,2,3,19230.509765625,18846.91796875,21801,0,785.2882486979166,-383.591796875,not poor,not poor,1,0,0,0,0,0
15235,63,11,2,2,3,16551.810546875,16805.384765625,21801,0,700.224365234375,253.57421875,not poor,not poor,1,0,0,0,0,0
15235,100,11,4,3,3,34953.125,37742.890625,21801,1,1048.4136284722222,2789.765625,not poor,not poor,1,0,0,0,0,0
15235,112,11,7,3,3,48249.328125,60549.9921875,21801,4,1681.9442274305557,12300.6640625,not poor,not poor,1,0,0,0,0,0
15243,8,11,4,2,3,35980.3125,38004.20703125,21809,2,1583.5086263020833,2023.89453125,not poor,not poor,1,0,0,0,0,0
15243,23,11,2,1,3,25290.501953125,34384.5234375,21809,1,2865.376953125,9094.021484375,not poor,not poor,1,0,0,0,0,0
15243,51,11,4,2,3,24099.5390625,28831.0,21809,2,1201.2916666666667,4731.4609375,not poor,not poor,1,0,0,0,0,0
15243,66,11,5,3,3,49949.22265625,100009.453125,21809,2,2778.0403645833335,50060.23046875,not poor,not poor,1,0,0,0,0,0
15243,80,11,6,3,2,23434.134765625,42646.0078125,21809,3,1184.611328125,19211.873046875,not extreme poor,poor,1,0,0,0,0,0
15243,95,11,3,3,3,21415.912109375,23473.185546875,21809,0,652.0329318576389,2057.2734375,not poor,not poor,1,0,0,0,0,0
15259,2,11,5,2,3,41827.0859375,50791.3984375,20801,3,2116.3082682291665,8964.3125,not poor,not poor,1,0,0,0,0,0
15259,7,11,3,3,3,29051.896484375,34161.1328125,20801,0,948.9203559027778,5109.236328125,not poor,not poor,1,0,0,0,0,0
15259,13,11,4,3,3,37509.7578125,61153.48828125,20801,1,1698.7080078125,23643.73046875,not poor,not poor,1,0,0,0,0,0
15259,17,11,4,1,3,33468.06640625,31454.43359375,20801,3,2621.2027994791665,-2013.6328125,not poor,not poor,1,0,0,0,0,0
15259,26,11,4,2,3,36345.50390625,39621.9453125,20801,2,1650.9143880208333,3276.44140625,not poor,not poor,1,0,0,0,0,0
15259,40,11,6,2,2,16239.1787109375,16375.3818359375,20801,4,682.3075764973959,136.203125,not extreme poor,poor,1,1,1,0,0,1
15269,101,11,4,3,3,21761.384765625,19559.654296875,20804,1,543.32373046875,-2201.73046875,not poor,not poor,1,0,0,1,0,0
15269,102,11,7,5,3,38987.234375,50938.76171875,20804,2,848.9793619791667,11951.52734375,not poor,not poor,1,0,1,1,0,0
15269,104,11,3,2,3,13451.568359375,16380.0048828125,20804,1,682.5002034505209,2928.4365234375,not poor,not poor,1,0,0,1,0,0
15269,275,11,1,1,3,7323.67333984375,9663.52734375,20804,0,805.2939453125,2339.85400390625,not poor,not poor,1,0,0,1,0,0
15269,276,11,2,2,3,8544.705078125,7606.91552734375,20804,0,316.95481363932294,-937.78955078125,not poor,not poor,1,0,0,1,0,0
15269,277,11,6,4,2,14635.2509765625,12268.4013671875,20804,2,255.5916951497396,-2366.849609375,not extreme poor,poor,1,0,0,1,0,0
15269,278,11,4,2,2,10161.7265625,9648.2275390625,20804,2,402.0094807942708,-513.4990234375,not extreme poor,poor,1,0,0,1,0,0
15269,279,11,4,2,2,15160.478515625,11157.978515625,20804,2,464.915771484375,-4002.5,not extreme poor,poor,1,0,0,0,0,0
15295,2,11,2,2,3,19122.029296875,27774.234375,20101,0,1157.259765625,8652.205078125,not poor,not poor,1,0,0,0,0,0
15295,26,11,2,2,3,28758.328125,24816.9609375,20101,0,1034.0400390625,-3941.3671875,not poor,not poor,1,0,0,0,0,0
15295,50,11,7,6,3,70105.0625,101179.1796875,20101,1,1405.266384548611,31074.1171875,not poor,not poor,1,0,0,0,0,0
15295,74,11,3,3,3,75369.125,78487.1328125,20101,0,2180.1981336805557,3118.0078125,not poor,not poor,1,0,0,0,0,0
15295,98,11,5,3,3,25019.53515625,25448.396484375,20101,2,706.89990234375,428.861328125,not poor,not poor,1,0,1,0,0,0
15295,195,11,2,2,3,25972.46484375,19996.18359375,20101,0,833.17431640625,-5976.28125,not poor,not poor,1,0,0,0,0,0
15295,219,11,3,2,3,20284.78125,33764.6640625,20101,1,1406.8610026041667,13479.8828125,not poor,not poor,1,0,0,0,0,0
15317,13,11,5,5,3,37087.3359375,130762.5625,21001,0,2179.376041666667,93675.2265625,not poor,not poor,1,0,0,0,0,0
15317,44,11,4,2,2,13659.9404296875,14340.228515625,21001,2,597.509521484375,680.2880859375,not extreme poor,poor,1,0,0,0,0,0
15317,60,11,5,5,2,16301.62109375,26212.34375,21001,0,436.8723958333333,9910.72265625,not extreme poor,poor,1,0,0,0,0,0
15317,75,11,1,1,3,14912.98828125,26303.3203125,21001,0,2191.943359375,11390.33203125,not poor,not poor,1,0,0,0,0,0
15317,91,11,3,3,3,67327.2109375,91759.1171875,21001,0,2548.8643663194443,24431.90625,not poor,not poor,1,0,0,0,0,0
15317,106,11,4,3,3,115108.296875,150155.984375,21001,1,4170.999565972223,35047.6875,not poor,not poor,1,0,0,0,0,0
15320,61,11,6,2,2,14893.12109375,8168.8818359375,22005,4,340.3700764973958,-6724.2392578125,not extreme poor,poor,1,0,0,0,0,0
15320,62,11,5,2,2,13724.10546875,18377.21484375,22005,3,765.71728515625,4653.109375,not extreme poor,poor,1,0,0,0,0,0
15320,63,11,3,3,3,15812.1298828125,12062.2109375,22005,0,335.06141493055554,-3749.9189453125,not poor,not poor,1,0,0,0,0,0
15320,64,11,3,2,3,17523.193359375,10563.927734375,22005,1,440.1636555989583,-6959.265625,not poor,not poor,1,0,0,0,0,0
15320,173,11,3,2,2,10570.3701171875,9552.7451171875,22005,1,398.0310465494792,-1017.625,not extreme poor,poor,1,0,0,0,0,0
15320,174,11,4,2,2,13886.4716796875,6151.99951171875,22005,2,256.33331298828125,-7734.47216796875,not extreme poor,poor,1,0,0,0,0,0
15320,176,11,3,3,3,24681.10546875,20653.5390625,22005,0,573.7094184027778,-4027.56640625,not poor,not poor,1,0,0,0,0,0
15320,177,11,3,1,2,9673.041015625,7367.99755859375,22005,2,613.9997965494791,-2305.04345703125,not extreme poor,poor,1,0,0,1,0,0
15366,165,11,3,2,3,17568.935546875,28236.705078125,21004,1,1176.5293782552083,10667.76953125,not poor,not poor,1,0,0,1,0,0
15366,166,11,3,1,3,31159.896484375,32082.12109375,21004,2,2673.5100911458335,922.224609375,not poor,not poor,1,0,0,1,0,0
15366,167,11,4,2,3,38289.9453125,55688.59765625,21004,2,2320.3582356770835,17398.65234375,not poor,not poor,1,0,0,0,0,0
15366,168,11,3,3,3,14890.4267578125,11250.1064453125,21004,0,312.5029568142361,-3640.3203125,not poor,not poor,1,0,0,0,0,0
15366,376,11,1,1,3,4334.548828125,6520.5009765625,21004,0,543.3750813802084,2185.9521484375,not poor,not poor,1,0,0,0,0,0
15366,377,11,4,3,3,17558.9765625,10891.09765625,21004,1,302.5304904513889,-6667.87890625,not poor,not poor,1,0,0,0,0,0
15366,378,11,1,1,3,4360.45703125,6671.6787109375,21004,0,555.9732259114584,2311.2216796875,not poor,not poor,1,0,0,1,0,0
15366,379,11,1,1,3,4247.73095703125,4681.17236328125,21004,0,390.0976969401042,433.44140625,not poor,not poor,1,0,0,0,0,0
15373,46,11,1,1,3,5273.01953125,4313.8447265625,20509,0,359.487060546875,-959.1748046875,not poor,not poor,1,0,0,0,0,0
15373,47,11,6,3,3,31410.484375,32284.333984375,20509,3,896.7870551215278,873.849609375,not poor,not poor,1,0,0,1,0,0
15373,48,11,3,1,3,14318.3671875,10564.248046875,20509,2,880.35400390625,-3754.119140625,not poor,not poor,1,0,0,0,0,0
15373,51,11,1,1,3,9400.8544921875,12772.9716796875,20509,0,1064.414306640625,3372.1171875,not poor,not poor,1,0,0,0,0,0
15373,54,11,1,1,3,13038.81640625,13411.1435546875,20509,0,1117.5952962239583,372.3271484375,not poor,not poor,1,0,0,0,0,0
15373,55,11,6,3,2,14224.552734375,29830.40625,20509,3,828.6223958333334,15605.853515625,not extreme poor,poor,1,0,0,0,0,0
15373,57,11,5,2,2,16748.701171875,37723.890625,20509,3,1571.8287760416667,20975.189453125,not extreme poor,poor,1,0,0,0,0,0
15373,58,11,1,1,3,8991.603515625,8611.1220703125,20509,0,717.593505859375,-380.4814453125,not poor,not poor,1,0,0,0,0,0
15386,6,11,2,2,3,58932.2734375,78930.3046875,21301,0,3288.7626953125,19998.03125,not poor,not poor,1,0,0,0,0,0
15386,15,11,1,1,3,11081.5322265625,16251.8935546875,21301,0,1354.324462890625,5170.361328125,not poor,not poor,1,0,0,1,0,0
